#!CONVERGE_VERSION=2.4
#=======================


#DIESEL2
#!              PowerIdx  ConsistentIdx  YieldStress(N/m2)  SolidViscosity(m2/s)
#NON_NEWTONIAN        1             1           1                    1
#!              RefPressure[Pa]  RefDensity[kg/m3]  BulkModulus[Pa]
#Compressible          101325               848         1.9e+09
#!              CriticalTemp[K]
#Critical_temp             736
#!Temperature  Viscosity   Surf tension Heat of Vapo  Vapor pres  Conductivity   Density    Specific heat
#!    [K]      [N*s/m^2]      [N/m]        [J/kg]        [Pa]       [W/(m*K)]    [kg/m^3]     [J/(kg*K)]
4.700000e+02 3.480000e-04 1.751000e-02 2.670500e+05 1.400000e+04 9.646000e-02 8.480000e+02 2.607432e+03 
4.800000e+02 3.230000e-04 1.685000e-02 2.631000e+05 1.910000e+04 9.531000e-02 8.480000e+02 2.640676e+03 
4.900000e+02 3.000000e-04 1.619000e-02 2.591500e+05 2.570000e+04 9.416000e-02 8.480000e+02 2.676006e+03 
5.000000e+02 2.810000e-04 1.553000e-02 2.552000e+05 3.420000e+04 9.301000e-02 8.480000e+02 2.713575e+03 
5.100000e+02 2.640000e-04 1.487000e-02 2.498000e+05 4.500000e+04 9.186000e-02 8.480000e+02 2.753537e+03 
5.200000e+02 2.490000e-04 1.422000e-02 2.444000e+05 5.860000e+04 9.071000e-02 8.480000e+02 2.796047e+03 
5.300000e+02 2.350000e-04 1.356000e-02 2.390000e+05 7.550000e+04 8.956000e-02 8.480000e+02 2.841258e+03 
5.400000e+02 2.210000e-04 1.290000e-02 2.336000e+05 9.730000e+04 8.841000e-02 8.480000e+02 2.889324e+03 
5.500000e+02 2.100000e-04 1.224000e-02 2.282000e+05 1.180000e+05 8.726000e-02 8.480000e+02 2.940399e+03 
5.600000e+02 1.990000e-04 1.158000e-02 2.228000e+05 1.430000e+05 8.611000e-02 8.480000e+02 2.994637e+03 
5.700000e+02 1.880000e-04 1.092000e-02 2.174000e+05 1.730000e+05 8.496000e-02 8.480000e+02 3.052191e+03 
5.800000e+02 1.790000e-04 1.027000e-02 2.120000e+05 2.060000e+05 8.381000e-02 8.480000e+02 3.113215e+03 
5.900000e+02 1.720000e-04 9.610000e-03 2.066000e+05 2.460000e+05 8.266000e-02 8.480000e+02 3.177864e+03 
6.000000e+02 1.640000e-04 8.950000e-03 2.012000e+05 2.910000e+05 8.151000e-02 8.480000e+02 3.246290e+03 
6.100000e+02 1.590000e-04 8.290000e-03 1.905000e+05 3.420000e+05 8.036000e-02 8.480000e+02 3.318648e+03 
6.200000e+02 1.540000e-04 7.630000e-03 1.798000e+05 4.010000e+05 7.921000e-02 8.480000e+02 3.395092e+03 
6.300000e+02 1.500000e-04 6.980000e-03 1.691000e+05 4.860000e+05 7.806000e-02 8.480000e+02 3.418845e+03 
6.400000e+02 1.460000e-04 6.320000e-03 1.584000e+05 5.450000e+05 7.691000e-02 8.480000e+02 3.418845e+03 
6.500000e+02 1.420000e-04 5.660000e-03 1.477100e+05 6.310000e+05 7.576000e-02 8.480000e+02 3.418845e+03 
6.600000e+02 1.390000e-04 5.000000e-03 1.370100e+05 7.280000e+05 7.461000e-02 8.480000e+02 3.418845e+03 
6.700000e+02 1.360000e-04 4.340000e-03 1.263100e+05 8.370000e+05 7.346000e-02 8.480000e+02 3.418845e+03 
6.800000e+02 1.330000e-04 3.690000e-03 1.156100e+05 9.590000e+05 7.231000e-02 8.480000e+02 3.418845e+03 
6.900000e+02 1.300000e-04 3.030000e-03 1.049100e+05 1.100000e+06 7.116000e-02 8.480000e+02 3.418845e+03 
7.000000e+02 1.280000e-04 2.370000e-03 9.421000e+04 1.250000e+06 7.001000e-02 8.480000e+02 3.418845e+03 
7.100000e+02 1.260000e-04 1.710000e-03 8.478900e+04 1.420000e+06 6.886000e-02 8.480000e+02 3.418845e+03 
7.200000e+02 1.240000e-04 1.050000e-03 7.536800e+04 1.610000e+06 6.771000e-02 8.480000e+02 3.418845e+03 
7.300000e+02 1.220000e-04 3.900000e-04 6.594700e+04 1.810000e+06 6.656000e-02 8.480000e+02 3.418845e+03 
