# Fuel Properties							
#=======================							
FUEL_NAME							
diethoxymethane							
SMILES							
CCOCOCC							
CHEMICAL_FORMULA							
C5H12O2							
MOLECULAR_WEIGHT							
1.04E-01							
T_CRIT							
519.229							
P_CRIT							
3.47E+06							
V_CRIT							
0.003687858							
MELTING_POINT							
234.269							
NORMAL_BOILING_POINT							
3.44E+02							
LIQUID							
2.0000000000000000E+02	1.9575001850805100E-03	2.5478540000000000E-02	3.7784979068249000E+05	1.2820800000000000E+01	2.3141441637186800E-01	8.8308164528519500E+02	1.8489418903867600E+03
2.1000000000000000E+02	1.5334508058214900E-03	2.4494080000000000E-02	3.7080980911779400E+05	3.9159500000000000E+01	2.2683529002507400E-01	8.7150950185351000E+02	1.8628421160271900E+03
2.2000000000000000E+02	1.2282227962410900E-03	2.3922120000000000E-02	3.6394457886853300E+05	1.0604900000000000E+02	2.2225616367828000E-01	8.6022961922854600E+02	1.8766082651611200E+03
2.3000000000000000E+02	1.0029203253857200E-03	2.2523150000000000E-02	3.5725025924645700E+05	2.5900700000000000E+02	2.1767703733148600E-01	8.4917567633677400E+02	1.8906016716595600E+03
2.4000000000000000E+02	8.3289439360773600E-04	2.2194740000000000E-02	3.5071820870300000E+05	5.7857000000000000E+02	2.1309791098469100E-01	8.3831448464603400E+02	1.9051356607904100E+03
2.5000000000000000E+02	7.0204922483453900E-04	2.1403780000000000E-02	3.4433306448515600E+05	1.1960500000000000E+03	2.0851878463789700E-01	8.2758949501370700E+02	1.9204371423359100E+03
2.6000000000000000E+02	5.9959030641052400E-04	2.0497330000000000E-02	3.3807754349579400E+05	2.3109000000000000E+03	2.0393965829110300E-01	8.1695598628836800E+02	1.9366754157545000E+03
2.7000000000000000E+02	5.1810367875387000E-04	1.9984870000000000E-02	3.3193148212159600E+05	4.2082000000000000E+03	1.9936053194430900E-01	8.0637993109055000E+02	1.9539813736221500E+03
2.8000000000000000E+02	4.5238690949173900E-04	1.9275400000000000E-02	3.2586991588892700E+05	7.2743900000000000E+03	1.9478140559751500E-01	7.9581263849621800E+02	1.9724475016322900E+03
2.9000000000000000E+02	3.9871806251980600E-04	1.8333440000000000E-02	3.1986403963590300E+05	1.2010100000000000E+04	1.9020227925072100E-01	7.8522260338523000E+02	1.9921470820371000E+03
3.0000000000000000E+02	3.5438723132211000E-04	1.7903190000000000E-02	3.1388312785651200E+05	1.9038900000000000E+04	1.8562315290392600E-01	7.7456492637215500E+02	2.0131437953681300E+03
3.1000000000000000E+02	3.1738957863885000E-04	1.6782660000000000E-02	3.0789453470061800E+05	2.9112100000000000E+04	1.8104402655713200E-01	7.6380597562227700E+02	2.0354821187156700E+03
3.2000000000000000E+02	2.8622007914890100E-04	1.6376090000000000E-02	3.0186273380189700E+05	4.3109300000000000E+04	1.7646490021033800E-01	7.5289525048796300E+02	2.0592161308906600E+03
3.3000000000000000E+02	2.5973369490511100E-04	1.5531700000000000E-02	2.9574931827783500E+05	6.2035600000000000E+04	1.7188577386354400E-01	7.4180543882391500E+02	2.0843903089833700E+03
3.4000000000000000E+02	2.3704848514554900E-04	1.4795250000000000E-02	2.8951588124591900E+05	8.7017200000000000E+04	1.6730664751675000E-01	7.3048894250664600E+02	2.1110683335253700E+03
3.5000000000000000E+02	2.1747740302334100E-04	1.4074780000000000E-02	2.8311921496332100E+05	1.1929400000000000E+05	1.6272752116995600E-01	7.1889668120823900E+02	2.1393234867688300E+03
3.6000000000000000E+02	2.0047958303321100E-04	1.3164540000000000E-02	2.7651419134308900E+05	1.6021400000000000E+05	1.5814839482316100E-01	7.0697964891320600E+02	2.1692578561278200E+03
3.7000000000000000E+02	1.8562507764005300E-04	1.2226450000000000E-02	2.6965280178207900E+05	2.1122600000000000E+05	1.5356926847636700E-01	6.9468586789042200E+02	2.2009831307370300E+03
3.8000000000000000E+02	1.7256900865125800E-04	1.1318530000000000E-02	2.6248223681683800E+05	2.7387400000000000E+05	1.4899014212957300E-01	6.8194943720902800E+02	2.2346782117755500E+03
3.9000000000000000E+02	1.6103239786188400E-04	1.0687340000000000E-02	2.5494392595153100E+05	3.4979500000000000E+05	1.4441101578277900E-01	6.6870417217777700E+02	2.2705604073049900E+03
4.0000000000000000E+02	1.5078779577342100E-04	9.3456860000000000E-03	2.4697257748588600E+05	4.4071800000000000E+05	1.3983188943598500E-01	6.5486235993913400E+02	2.3089334408726000E+03
4.1000000000000000E+02	1.4164839743504100E-04	8.1608450000000000E-03	2.3849329799900100E+05	5.4846100000000000E+05	1.3525276308919100E-01	6.4033151549060200E+02	2.3501778497906800E+03
4.2000000000000000E+02	1.3345972045699400E-04	7.2275570000000000E-03	2.2941487114490900E+05	6.7494600000000000E+05	1.3067363674239600E-01	6.2499174863027200E+02	2.3948566040634500E+03
4.3000000000000000E+02	1.2609318496617700E-04	6.1475620000000000E-03	2.1963263816876000E+05	8.2219700000000000E+05	1.2609451039560200E-01	6.0869311108643400E+02	2.4437247081076900E+03
4.4000000000000000E+02	1.1944111906051300E-04	5.3293180000000000E-03	2.0900929446556800E+05	9.9236700000000000E+05	1.2151538404880800E-01	5.9124609707635500E+02	2.4978924300034600E+03
4.5000000000000000E+02	1.1341284239622800E-04	4.3992880000000000E-03	1.9737296923608700E+05	1.1877500000000000E+06	1.1693625770201400E-01	5.7240530261393400E+02	2.5589501238622000E+03
4.6000000000000000E+02	1.0793157218681300E-04	3.5609540000000000E-03	1.8448842032492200E+05	1.4108200000000000E+06	1.1235713135522000E-01	5.5182718443515400E+02	2.6294099089756900E+03
4.7000000000000000E+02	1.0293196163053000E-04	2.8724910000000000E-03	1.7002630871452200E+05	1.6642700000000000E+06	1.0777800500842600E-01	5.2902452404656900E+02	2.7132817730537300E+03
4.8000000000000000E+02	9.8358128397470200E-05	2.0425120000000000E-03	1.5348350424396100E+05	1.9510800000000000E+06	1.0319887866163100E-01	5.0324469807154300E+02	2.8176194492453000E+03
4.9000000000000000E+02	9.4162065611836600E-05	1.3663610000000000E-03	1.3402081653032200E+05	2.2746200000000000E+06	9.8619752314837100E-02	4.7322361665197500E+02	2.9559578321235200E+03
5.0000000000000000E+02	9.0302353428494700E-05	7.8488620000000000E-04	1.1000499289472700E+05	2.6387700000000000E+06	9.4040625968043000E-02	4.3649439859849700E+02	3.1585868187579200E+03
5.1000000000000000E+02	8.6743108382514500E-05	4.0428020000000000E-04	7.7150977455160000E+04	3.0481700000000000E+06	8.9461499621248800E-02	3.8659386263497600E+02	3.5108813774628400E+03
5.1922900000000000E+02	8.3697843676033200E-05	0.0000000000000000E+00	0.0000000000000000E+00	3.4710700000000000E+06	8.5235423915792500E-02	2.7116013986560200E+02	4.3919043054115300E+03
VAPOR							
2.0000000000000000E+02	1.4246034416245200E-05	2.4074292154101900E-03	-9.9990000000000000E+03	1.1358124975995700E+03	-9.9990000000000000E+03		
2.1000000000000000E+02	1.4962348560222900E-05	2.5998636857261000E-03	-9.9990000000000000E+03	1.1678791786688200E+03	-9.9990000000000000E+03		
2.2000000000000000E+02	1.5678281039534800E-05	2.7987746897019400E-03	-9.9990000000000000E+03	1.1998213849521800E+03	-9.9990000000000000E+03		
2.3000000000000000E+02	1.6393724002580600E-05	3.0040886320227700E-03	-9.9990000000000000E+03	1.2316355849368200E+03	-9.9990000000000000E+03		
2.4000000000000000E+02	1.7108569806818500E-05	3.2157284624176100E-03	-9.9990000000000000E+03	1.2633182471098800E+03	-9.9990000000000000E+03		
2.5000000000000000E+02	1.7822711206232100E-05	3.4336137403611400E-03	-9.9990000000000000E+03	1.2948658399585200E+03	-9.9990000000000000E+03		
2.6000000000000000E+02	1.8536041538242000E-05	3.6576607059909800E-03	-9.9990000000000000E+03	1.3262748319698900E+03	-9.9990000000000000E+03		
2.7000000000000000E+02	1.9248454909220400E-05	3.8877823569651500E-03	-9.9990000000000000E+03	1.3575416916311400E+03	-9.9990000000000000E+03		
2.8000000000000000E+02	1.9959846377770400E-05	4.1238885309491200E-03	-9.9990000000000000E+03	1.3886628874294300E+03	-9.9990000000000000E+03		
2.9000000000000000E+02	2.0670112134947400E-05	4.3658859933889900E-03	-9.9990000000000000E+03	1.4196348878519000E+03	-9.9990000000000000E+03		
3.0000000000000000E+02	2.1379149680617000E-05	4.6136785301977100E-03	-9.9990000000000000E+03	1.4504541613857200E+03	-9.9990000000000000E+03		
3.1000000000000000E+02	2.2086857995174000E-05	4.8671670449540500E-03	-9.9990000000000000E+03	1.4811171765180300E+03	-9.9990000000000000E+03		
3.2000000000000000E+02	2.2793137705877100E-05	5.1262496601910100E-03	-9.9990000000000000E+03	1.5116204017359900E+03	-9.9990000000000000E+03		
3.3000000000000000E+02	2.3497891247095900E-05	5.3908218223298900E-03	-9.9990000000000000E+03	1.5419603055267500E+03	-9.9990000000000000E+03		
3.4000000000000000E+02	2.4201023013810000E-05	5.6607764098007300E-03	-9.9990000000000000E+03	1.5721333563774600E+03	-9.9990000000000000E+03		
3.5000000000000000E+02	2.4902439507749500E-05	5.9360038438770700E-03	-9.9990000000000000E+03	1.6021360227752800E+03	-9.9990000000000000E+03		
3.6000000000000000E+02	2.5602049475622100E-05	6.2163922017448800E-03	-9.9990000000000000E+03	1.6319647732073600E+03	-9.9990000000000000E+03		
3.7000000000000000E+02	2.6299764038928200E-05	6.5018273313211100E-03	-9.9990000000000000E+03	1.6616160761608500E+03	-9.9990000000000000E+03		
3.8000000000000000E+02	2.6995496814927200E-05	6.7921929673368200E-03	-9.9990000000000000E+03	1.6910864001229000E+03	-9.9990000000000000E+03		
3.9000000000000000E+02	2.7689164028381500E-05	7.0873708482032200E-03	-9.9990000000000000E+03	1.7203722135806700E+03	-9.9990000000000000E+03		
4.0000000000000000E+02	2.8380684613769200E-05	7.3872408331861000E-03	-9.9990000000000000E+03	1.7494699850213200E+03	-9.9990000000000000E+03		
4.1000000000000000E+02	2.9069980307722400E-05	7.6916810194244900E-03	-9.9990000000000000E+03	1.7783761829319800E+03	-9.9990000000000000E+03		
