# Fuel Properties
#=======================
FUEL_NAME
OME4
SMILES
COCOCOCOCOC
CHEMICAL_FORMULA
C6H14O5
MOLECULAR_WEIGHT
166.172E-3
T_CRIT
616.581
P_CRIT
2.95007E+06
V_CRIT
0.533478
MELTING_POINT
256.499
NORMAL_BOILING_POINT
424.45
LIQUID
6.100000E+02	3.055610E-04	6.861780E-04	2.329690E+05	3.303185E+06	1.626890E-01	6.264630E+02	1.952220E+03
6.200000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.300000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.400000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.500000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.600000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.700000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.800000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
6.900000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.000000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.100000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.200000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.300000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.400000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.500000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.600000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.700000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.800000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
7.900000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.000000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.100000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.200000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.300000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.400000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.500000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.600000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.700000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.800000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
8.900000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.000000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.100000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.200000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.300000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.400000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.500000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.600000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.700000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.800000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
9.900000E+02	3.053820E-04	0.000000E+00	0.000000E+00	3.774946E+06	1.617420E-01	6.090370E+02	1.963730E+03
VAPOR
200	2.46987E-06	0.00509586	-9999	1444.9	-9999
210	2.46987E-06	0.00509586	-9999	1444.9	-9999
220	2.46987E-06	0.00509586	-9999	1444.9	-9999
230	2.46987E-06	0.00509586	-9999	1444.9	-9999
240	2.46987E-06	0.00509586	-9999	1444.9	-9999
250	2.46987E-06	0.00509586	-9999	1444.9	-9999
260	2.46987E-06	0.00509586	-9999	1444.9	-9999
270	2.50688E-06	0.00509586	-9999	1448	-9999
280	2.69608E-06	0.00563596	-9999	1463.52	-9999
290	2.89217E-06	0.00611098	-9999	1479.03	-9999
300	3.09511E-06	0.0066091	-9999	1494.55	-9999
310	3.30488E-06	0.00713074	-9999	1510.07	-9999
320	3.52145E-06	0.00767631	-9999	1525.58	-9999
330	3.74479E-06	0.00824619	-9999	1541.1	-9999
340	3.97486E-06	0.00884081	-9999	1556.62	-9999
350	4.21164E-06	0.00946055	-9999	1572.13	-9999
360	4.45508E-06	0.0101058	-9999	1587.65	-9999
370	4.70516E-06	0.010777	-9999	1603.17	-9999
380	4.96185E-06	0.0114745	-9999	1618.68	-9999
390	5.2251E-06	0.0121986	-9999	1634.2	-9999
400	5.49488E-06	0.0129498	-9999	1649.71	-9999
410	5.77115E-06	0.0137285	-9999	1665.23	-9999
420	6.05389E-06	0.0145349	-9999	1680.75	-9999
430	6.34305E-06	0.0153695	-9999	1696.26	-9999
440	6.63859E-06	0.0162326	-9999	1711.78	-9999
450	6.94049E-06	0.0171246	-9999	1727.3	-9999
460	7.2487E-06	0.0180457	-9999	1742.81	-9999
470	7.56319E-06	0.0189964	-9999	1758.33	-9999
480	7.88392E-06	0.019977	-9999	1773.85	-9999
490	8.21085E-06	0.0209877	-9999	1789.36	-9999
500	8.54395E-06	0.022029	-9999	1804.88	-9999
510	8.88317E-06	0.023101	-9999	1820.39	-9999
520	9.22849E-06	0.024204	-9999	1835.91	-9999
530	9.57986E-06	0.0253384	-9999	1851.43	-9999
540	9.93725E-06	0.0265044	-9999	1866.94	-9999
550	1.03006E-05	0.0277023	-9999	1882.46	-9999
560	1.06699E-05	0.0289323	-9999	1897.98	-9999
570	1.10452E-05	0.0301946	-9999	1913.49	-9999
580	1.14263E-05	0.0314895	-9999	1929.01	-9999
590	1.18132E-05	0.0328171	-9999	1944.53	-9999
600	1.22059E-05	0.0341776	-9999	1960.04	-9999
610	1.26044E-05	0.0355713	-9999	1975.56	-9999
620	1.30086E-05	0.0369982	-9999	1991.07	-9999
630	1.30086E-05	0.0369982	-9999	1991.07	-9999
640	1.30086E-05	0.0369982	-9999	1991.07	-9999
650	1.30086E-05	0.0369982	-9999	1991.07	-9999
660	1.30086E-05	0.0369982	-9999	1991.07	-9999
670	1.30086E-05	0.0369982	-9999	1991.07	-9999
680	1.30086E-05	0.0369982	-9999	1991.07	-9999
690	1.30086E-05	0.0369982	-9999	1991.07	-9999
700	1.30086E-05	0.0369982	-9999	1991.07	-9999
710	1.30086E-05	0.0369982	-9999	1991.07	-9999
720	1.30086E-05	0.0369982	-9999	1991.07	-9999
730	1.30086E-05	0.0369982	-9999	1991.07	-9999
740	1.30086E-05	0.0369982	-9999	1991.07	-9999
750	1.30086E-05	0.0369982	-9999	1991.07	-9999
760	1.30086E-05	0.0369982	-9999	1991.07	-9999
770	1.30086E-05	0.0369982	-9999	1991.07	-9999
780	1.30086E-05	0.0369982	-9999	1991.07	-9999
790	1.30086E-05	0.0369982	-9999	1991.07	-9999
800	1.30086E-05	0.0369982	-9999	1991.07	-9999
810	1.30086E-05	0.0369982	-9999	1991.07	-9999
820	1.30086E-05	0.0369982	-9999	1991.07	-9999
830	1.30086E-05	0.0369982	-9999	1991.07	-9999
840	1.30086E-05	0.0369982	-9999	1991.07	-9999
850	1.30086E-05	0.0369982	-9999	1991.07	-9999
860	1.30086E-05	0.0369982	-9999	1991.07	-9999
870	1.30086E-05	0.0369982	-9999	1991.07	-9999
880	1.30086E-05	0.0369982	-9999	1991.07	-9999
890	1.30086E-05	0.0369982	-9999	1991.07	-9999
900	1.30086E-05	0.0369982	-9999	1991.07	-9999
910	1.30086E-05	0.0369982	-9999	1991.07	-9999
920	1.30086E-05	0.0369982	-9999	1991.07	-9999
930	1.30086E-05	0.0369982	-9999	1991.07	-9999
940	1.30086E-05	0.0369982	-9999	1991.07	-9999
950	1.30086E-05	0.0369982	-9999	1991.07	-9999
960	1.30086E-05	0.0369982	-9999	1991.07	-9999
970	1.30086E-05	0.0369982	-9999	1991.07	-9999
980	1.30086E-05	0.0369982	-9999	1991.07	-9999
990	1.30086E-05	0.0369982	-9999	1991.07	-9999
END
