   3.9199999999999997e-05	   1.8018597676500000e-03	
   3.9399999999999995e-05	   1.8064184834300002e-03	
   3.9600000000000007e-05	   1.8109781505399999e-03	
   3.9800000000000005e-05	   1.8155387729100001e-03	
   4.0000000000000003e-05	   1.8197867950400001e-03	
   4.0200000000000001e-05	   1.8239633758900000e-03	
   4.0399999999999999e-05	   1.8281409021299998e-03	
   4.0599999999999998e-05	   1.8322513889000001e-03	
   4.0800000000000002e-05	   1.8360738557200000e-03	
   4.1000000000000000e-05	   1.8398972573400001e-03	
   4.1199999999999999e-05	   1.8437215966100001e-03	
   4.1400000000000003e-05	   1.8474437982700001e-03	
   4.1600000000000002e-05	   1.8509417234600001e-03	
   4.1800000000000000e-05	   1.8544405747600000e-03	
   4.2000000000000004e-05	   1.8579403545300000e-03	
   4.2200000000000003e-05	   1.8613918917900001e-03	
   4.2400000000000001e-05	   1.8645929051600001e-03	
   4.2599999999999999e-05	   1.8677948347800000e-03	
   4.2799999999999997e-05	   1.8709976826000001e-03	
   4.2999999999999995e-05	   1.8742014505300001e-03	
   4.3200000000000007e-05	   1.8772086291100002e-03	
   4.3400000000000005e-05	   1.8801398267100000e-03	
   4.3600000000000003e-05	   1.8830719313600000e-03	
   4.3800000000000001e-05	   1.8860049445700001e-03	
   4.3999999999999999e-05	   1.8889388678000002e-03	
   4.4200000000000004e-05	   1.8916330174300001e-03	
   4.4400000000000002e-05	   1.8943188714800002e-03	
   4.4600000000000000e-05	   1.8970056219300001e-03	
   4.4799999999999998e-05	   1.8996932698700001e-03	
   4.4999999999999996e-05	   1.9023818164000000e-03	
   4.5200000000000001e-05	   1.9048726207600000e-03	
   4.5400000000000006e-05	   1.9073357814200001e-03	
   4.5600000000000004e-05	   1.9097998266400002e-03	
   4.5800000000000002e-05	   1.9122647571500001e-03	
   4.6000000000000000e-05	   1.9147305736600000e-03	
   4.6199999999999998e-05	   1.9171077455900000e-03	
   4.6399999999999996e-05	   1.9193690147100001e-03	
   4.6600000000000001e-05	   1.9216311555700001e-03	
   4.6799999999999999e-05	   1.9238941685800000e-03	
   4.7000000000000004e-05	   1.9261580541200000e-03	
   4.7200000000000002e-05	   1.9284228125500001e-03	
   4.7400000000000000e-05	   1.9305718854000001e-03	
   4.7600000000000005e-05	   1.9326511136500001e-03	
   4.7800000000000003e-05	   1.9347312001400001e-03	
   4.8000000000000001e-05	   1.9368121449499999e-03	
   4.8199999999999999e-05	   1.9388939481400000e-03	
   4.8399999999999997e-05	   1.9409766097300001e-03	
   4.8599999999999995e-05	   1.9429886883200000e-03	
   4.8800000000000007e-05	   1.9449031113999999e-03	
   4.9000000000000005e-05	   1.9468183779899999e-03	
   4.9200000000000003e-05	   1.9487344878700000e-03	
   4.9400000000000001e-05	   1.9506514407900001e-03	
   4.9599999999999999e-05	   1.9525692364800000e-03	
   4.9799999999999998e-05	   1.9544878746500000e-03	
   5.0000000000000002e-05	   1.9562826591400001e-03	
   5.0200000000000000e-05	   1.9580487161799998e-03	
   5.0399999999999999e-05	   1.9598156004600000e-03	
   5.0600000000000003e-05	   1.9615833114500002e-03	
   5.0800000000000002e-05	   1.9633518485899998e-03	
   5.1000000000000000e-05	   1.9651212113100001e-03	
   5.1200000000000004e-05	   1.9668913990500002e-03	
   5.1400000000000003e-05	   1.9685549814199999e-03	
   5.1600000000000001e-05	   1.9701867451000000e-03	
   5.1799999999999999e-05	   1.9718193182999997e-03	
   5.1999999999999997e-05	   1.9734527002099999e-03	
   5.2200000000000002e-05	   1.9750868900100002e-03	
   5.2400000000000007e-05	   1.9767218868600002e-03	
   5.2600000000000005e-05	   1.9783576898799999e-03	
   5.2800000000000003e-05	   1.9799590691400000e-03	
   5.3000000000000001e-05	   1.9814692284699999e-03	
   5.3199999999999999e-05	   1.9829801783700003e-03	
   5.3400000000000004e-05	   1.9844919177600001e-03	
   5.3600000000000002e-05	   1.9860044455600003e-03	
   5.3800000000000000e-05	   1.9875177606699999e-03	
   5.3999999999999998e-05	   1.9890318619800000e-03	
   5.4199999999999996e-05	   1.9905467483600000e-03	
   5.4400000000000001e-05	   1.9920255753799999e-03	
   5.4600000000000006e-05	   1.9934263295100000e-03	
   5.4800000000000004e-05	   1.9948278528400002e-03	
   5.5000000000000002e-05	   1.9962301440600004e-03	
   5.5200000000000000e-05	   1.9976332018300002e-03	
   5.5399999999999998e-05	   1.9990370247899999e-03	
   5.5599999999999996e-05	   2.0004416115800001e-03	
   5.5800000000000001e-05	   2.0018469608100000e-03	
   5.5999999999999999e-05	   2.0032530710700001e-03	
   5.6200000000000004e-05	   2.0045680951999998e-03	
   5.6400000000000002e-05	   2.0058704335300004e-03	
   5.6600000000000000e-05	   2.0071735167300001e-03	
   5.6800000000000005e-05	   2.0084773432400001e-03	
   5.7000000000000003e-05	   2.0097819114700002e-03	
   5.7200000000000001e-05	   2.0110872197999998e-03	
   5.7399999999999999e-05	   2.0123932666200003e-03	
   5.7599999999999997e-05	   2.0137000502900002e-03	
   5.7799999999999995e-05	   2.0150075691499998e-03	
   5.8000000000000007e-05	   2.0162276721700000e-03	
   5.8200000000000005e-05	   2.0174407537099999e-03	
   5.8400000000000003e-05	   2.0186545540699999e-03	
   5.8600000000000001e-05	   2.0198690714599999e-03	
   5.8799999999999999e-05	   2.0210843040600001e-03	
   5.8999999999999998e-05	   2.0223002500100000e-03	
   5.9200000000000002e-05	   2.0235169074599999e-03	
   5.9400000000000000e-05	   2.0247342745500002e-03	
   5.9599999999999999e-05	   2.0259523493799999e-03	
   5.9800000000000003e-05	   2.0271326977100001e-03	
   6.0000000000000002e-05	   2.0282647467300000e-03	
   6.0200000000000000e-05	   2.0293974869900005e-03	
   6.0400000000000004e-05	   2.0305309164900002e-03	
